limite_credito,sexo,escolaridade,estado_civil,idade,status_pag_set,status_pag_ago,status_pag_jul,status_pag_jun,status_pag_mai,status_pag_abr,fatura_set,fatura_ago,fatura_jul,fatura_jun,fatura_mai,fatura_abr,pagamento_set,pagamento_ago,pagamento_jul,pagamento_jun,pagamento_mai,pagamento_abr,inadimplente,media_fatura,media_pagamento,taxa_utilizacao,qtd_atrasos,faixa_etaria,perfil_risco,cluster_kmeans,cluster_hierarquico
270000.0,Feminino,Pós-graduação,Solteiro,27,-1,-1,-1,0,0,0,1390.0,363.0,14770.0,14367.0,14388.0,47441.0,363.0,14841.0,1200.0,1288.0,41437.0,1335.0,0,15453.17,10077.33,0.0572,0,26–35,Baixo,1,2.0
80000.0,Feminino,Outros,Solteiro,27,0,0,0,0,0,0,81787.0,77845.0,60159.0,54151.0,45108.0,44490.0,2600.0,3009.0,2200.0,2000.0,2000.0,2832.0,0,60590.0,2440.17,0.7574,0,26–35,Médio,0,
160000.0,Feminino,Graduação,Casado,26,1,2,0,0,0,2,46835.0,45781.0,47040.0,47807.0,50711.0,40166.0,0.0,2000.0,1700.0,3550.0,0.0,2000.0,0,46390.0,1541.67,0.2899,3,26–35,Alto,3,
130000.0,Feminino,Graduação,Solteiro,26,0,0,0,0,-1,0,130318.0,131351.0,131352.0,121931.0,61755.0,61453.0,4700.0,5108.0,3860.0,82367.0,3041.0,2000.0,1,106360.0,16846.0,0.8182,0,26–35,Alto,0,2.0
160000.0,Feminino,Graduação,Solteiro,27,0,0,0,0,0,0,100613.0,78592.0,80240.0,39835.0,41150.0,0.0,3600.0,3700.0,1700.0,2000.0,0.0,0.0,0,56738.33,1833.33,0.3546,0,26–35,Baixo,0,2.0
180000.0,Feminino,Graduação,Solteiro,27,0,0,0,0,0,0,173098.0,172494.0,172060.0,166204.0,145146.0,142961.0,8000.0,8100.0,8000.0,5600.0,5500.0,15000.0,0,161993.83,8366.67,0.9,0,26–35,Alto,2,
180000.0,Feminino,Pós-graduação,Solteiro,27,1,-1,-1,-1,-1,-1,0.0,2039.0,2000.0,3918.0,710.0,6761.0,2039.0,2000.0,3918.0,710.0,6761.0,3077.0,0,2571.33,3084.17,0.0143,1,26–35,Médio,1,2.0
210000.0,Feminino,Ensino Médio,Casado,27,0,0,-2,-1,-1,-2,4700.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,1008.0,0.0,0.0,0.0,0,951.33,168.0,0.0045,0,26–35,Baixo,1,
150000.0,Feminino,Ensino Médio,Solteiro,26,0,0,0,0,0,0,21081.0,7985.0,7315.0,11295.0,10413.0,16745.0,2200.0,2500.0,6023.0,5000.0,6745.0,2155.0,0,12472.33,4103.83,0.0831,0,26–35,Baixo,1,
360000.0,Feminino,Pós-graduação,Casado,26,-2,-2,-2,-2,-2,-2,1517.0,2742.0,2317.0,2482.0,1415.0,2095.0,2749.0,2322.0,2482.0,1417.0,2095.0,3228.0,0,2094.67,2382.17,0.0058,0,26–35,Baixo,1,
470000.0,Feminino,Graduação,Solteiro,26,0,0,0,0,0,0,27134.0,26594.0,26805.0,24808.0,21101.0,17906.0,1500.0,1502.0,3696.0,1008.0,1006.0,1001.0,0,24058.0,1618.83,0.0512,0,26–35,Baixo,1,
40000.0,Feminino,Pós-graduação,Solteiro,27,0,0,0,-1,0,0,33563.0,20539.0,2360.0,38639.0,8899.0,0.0,1204.0,1000.0,38639.0,178.0,0.0,0.0,0,17333.33,6836.83,0.4333,0,26–35,Baixo,0,2.0
200000.0,Feminino,Pós-graduação,Solteiro,27,0,0,0,0,0,0,201202.0,202252.0,195276.0,167209.0,144232.0,137271.0,15200.0,9600.0,9503.0,5148.0,4968.0,4930.0,0,174573.67,8224.83,0.8729,0,26–35,Alto,2,0.0
150000.0,Feminino,Pós-graduação,Solteiro,27,0,-1,0,-1,-1,-1,8000.0,13024.0,9809.0,8000.0,800.0,1072.0,13024.0,3000.0,8100.0,800.0,2524.0,24902.0,0,6784.17,8725.0,0.0452,0,26–35,Baixo,1,
90000.0,Feminino,Graduação,Solteiro,25,0,0,0,0,0,2,65924.0,58210.0,60050.0,61448.0,73852.0,72551.0,3000.0,2771.0,3000.0,13500.0,0.0,3000.0,1,65339.17,4211.83,0.726,1,Até 25,Médio,0,
60000.0,Feminino,Graduação,Solteiro,26,1,2,0,0,-2,-2,47963.0,36871.0,3800.0,0.0,0.0,0.0,0.0,1038.0,0.0,0.0,0.0,0.0,0,14772.33,173.0,0.2462,2,26–35,Médio,0,
80000.0,Feminino,Pós-graduação,Solteiro,26,-1,-1,-1,-1,-2,-1,4620.0,2991.0,1441.0,1608.0,1453.0,4287.0,2991.0,1500.0,1608.0,1453.0,4287.0,6000.0,0,2733.33,2973.17,0.0342,0,26–35,Baixo,1,
160000.0,Feminino,Pós-graduação,Solteiro,26,0,0,2,0,0,0,13122.0,14011.0,12276.0,7457.0,7267.0,5529.0,4000.0,1000.0,2000.0,2000.0,2000.0,500.0,0,9943.67,1916.67,0.0621,1,26–35,Médio,1,2.0
130000.0,Feminino,Pós-graduação,Solteiro,27,1,-2,-1,2,2,-1,0.0,0.0,98.0,98.0,98.0,2500.0,0.0,98.0,0.0,0.0,2500.0,0.0,0,465.67,433.0,0.0036,3,26–35,Alto,1,
70000.0,Feminino,Ensino Médio,Solteiro,26,0,0,0,0,0,0,70251.0,29481.0,8948.0,9006.0,10570.0,11421.0,2000.0,1200.0,1500.0,2000.0,1000.0,2000.0,0,23279.5,1616.67,0.3326,0,26–35,Baixo,0,
170000.0,Feminino,Graduação,Solteiro,24,-1,-1,-1,-1,0,-1,1471.0,6040.0,1471.0,3398.0,1929.0,11966.0,6040.0,1471.0,3398.0,2.0,11966.0,10051.0,0,4379.17,5488.0,0.0258,0,Até 25,Baixo,1,
50000.0,Feminino,Graduação,Solteiro,25,0,0,0,-1,0,-1,4406.0,3732.0,0.0,4249.0,4865.0,2157.0,3000.0,0.0,4249.0,2065.0,2157.0,0.0,0,3234.83,1911.83,0.0647,0,Até 25,Baixo,1,
100000.0,Feminino,Pós-graduação,Casado,25,0,0,-1,0,0,0,7565.0,460.0,98796.0,52079.0,40183.0,35796.0,28.0,103350.0,1722.0,1100.0,1300.0,2000.0,0,39146.5,18250.0,0.3915,0,Até 25,Baixo,0,
130000.0,Feminino,Pós-graduação,Solteiro,27,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,0,0.0,103.83,0.0,1,26–35,Médio,1,2.0
60000.0,Feminino,Graduação,Solteiro,23,0,0,0,0,0,0,56397.0,57112.0,58057.0,59006.0,39578.0,38973.0,2039.0,2250.0,2060.0,1506.0,1500.0,1500.0,0,51520.5,1809.17,0.8587,0,Até 25,Alto,0,
290000.0,Feminino,Graduação,Solteiro,25,0,0,0,0,0,0,140615.0,142201.0,145676.0,144305.0,140375.0,142119.0,7003.0,7037.0,7019.0,6005.0,6006.0,6011.0,0,142548.5,6513.5,0.4915,0,Até 25,Baixo,2,
50000.0,Feminino,Graduação,Casado,26,1,-1,2,2,-2,-2,0.0,1000.0,2000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,500.0,166.67,0.01,3,26–35,Alto,3,
140000.0,Feminino,Pós-graduação,Solteiro,24,0,0,0,0,0,0,28872.0,30083.0,31119.0,32597.0,33257.0,35061.0,2000.0,1522.0,2000.0,1500.0,2500.0,2000.0,0,31831.5,1920.33,0.2274,0,Até 25,Baixo,1,
120000.0,Feminino,Pós-graduação,Solteiro,24,0,0,0,0,-1,-1,3377.0,4644.0,8528.0,8200.0,3488.0,1161.0,2500.0,5000.0,1000.0,3488.0,1161.0,5036.0,0,4899.67,3030.83,0.0408,0,Até 25,Baixo,1,2.0
190000.0,Feminino,Graduação,Solteiro,26,0,0,2,0,0,0,115608.0,138097.0,130898.0,130950.0,115342.0,115657.0,26500.0,0.0,7000.0,4550.0,4600.0,4170.0,0,124425.33,7803.33,0.6549,1,26–35,Médio,0,
30000.0,Feminino,Graduação,Solteiro,22,2,-1,-1,-1,-1,-1,174.0,1995.0,3530.0,0.0,5960.0,0.0,1995.0,3530.0,0.0,5960.0,0.0,1778.0,0,1943.17,2210.5,0.0648,1,Até 25,Médio,1,
230000.0,Feminino,Outros,Solteiro,26,1,-1,2,-1,-1,-1,0.0,500.0,500.0,624.0,1090.0,2952.0,500.0,0.0,624.0,1090.0,2952.0,1505.0,0,944.33,1111.83,0.0041,2,26–35,Médio,1,
130000.0,Feminino,Ensino Médio,Solteiro,27,0,0,0,0,0,0,124769.0,127966.0,119008.0,46659.0,47588.0,47698.0,5400.0,3941.0,1742.0,1671.0,1712.0,1730.0,0,85614.67,2699.33,0.6586,0,26–35,Médio,0,
340000.0,Feminino,Pós-graduação,Solteiro,27,0,0,0,0,0,0,195524.0,196119.0,197690.0,182112.0,166822.0,143166.0,7524.0,9809.0,7852.0,6525.0,6002.0,6007.0,0,180238.83,7286.5,0.5301,0,26–35,Médio,2,0.0
230000.0,Feminino,Pós-graduação,Solteiro,28,2,0,0,0,0,0,101347.0,95956.0,87294.0,85336.0,81640.0,82462.0,4179.0,4231.0,4061.0,2846.0,2800.0,2909.0,1,89005.83,3504.33,0.387,1,26–35,Médio,0,2.0
90000.0,Feminino,Pós-graduação,Solteiro,25,0,0,0,0,0,0,33336.0,39009.0,47657.0,52372.0,52112.0,56257.0,10000.0,10000.0,6000.0,1570.0,5000.0,1363.0,0,46790.5,5655.5,0.5199,0,Até 25,Médio,0,
300000.0,Feminino,Graduação,Solteiro,26,0,0,0,0,0,0,63425.0,50294.0,38235.0,29944.0,26259.0,26288.0,3005.0,2691.0,2400.0,1000.0,1000.0,859.0,0,39074.17,1825.83,0.1302,0,26–35,Baixo,1,
110000.0,Feminino,Graduação,Solteiro,25,0,0,0,0,0,0,52059.0,49709.0,8504.0,7277.0,7774.0,8261.0,1150.0,1330.0,2500.0,1000.0,1000.0,1000.0,1,22264.0,1330.0,0.2024,0,Até 25,Baixo,1,
140000.0,Feminino,Pós-graduação,Solteiro,25,0,0,0,0,0,0,38199.0,38810.0,39811.0,41133.0,41730.0,42026.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0,40284.83,2000.0,0.2877,0,Até 25,Baixo,1,
180000.0,Feminino,Graduação,Solteiro,26,0,0,0,0,0,0,3739.0,4889.0,7768.0,7156.0,6956.0,29402.0,3889.0,4739.0,2289.0,4289.0,26735.0,3972.0,1,9985.0,7652.17,0.0555,0,26–35,Baixo,1,
70000.0,Feminino,Pós-graduação,Solteiro,26,1,2,2,2,2,2,52204.0,53250.0,53799.0,52330.0,55666.0,56839.0,2500.0,1983.0,0.0,4206.0,2200.0,0.0,1,54014.67,1814.83,0.7716,6,26–35,Alto,3,
180000.0,Feminino,Graduação,Casado,27,0,0,0,0,0,0,117703.0,116372.0,115445.0,112938.0,109306.0,104106.0,4171.0,4200.0,4000.0,3789.0,3959.0,3300.0,0,112645.0,3903.17,0.6258,0,26–35,Médio,0,2.0
150000.0,Feminino,Graduação,Solteiro,27,-1,-1,-1,-1,-1,0,7815.0,4914.0,6237.0,3280.0,11167.0,15915.0,4933.0,6237.0,3280.0,11167.0,10000.0,686.0,0,8221.33,6050.5,0.0548,0,26–35,Baixo,1,
30000.0,Feminino,Graduação,Casado,27,0,0,2,0,0,0,27347.0,31402.0,30047.0,30869.0,29403.0,29831.0,5500.0,0.0,3000.0,998.0,3000.0,3000.0,0,29816.5,2583.0,0.9939,1,26–35,Alto,0,3.0
230000.0,Feminino,Graduação,Solteiro,25,0,-1,2,0,0,0,14330.0,222761.0,197630.0,172058.0,174123.0,178052.0,232557.0,0.0,7556.0,6219.0,6721.0,7074.0,0,159825.67,43354.5,0.6949,1,Até 25,Médio,2,
180000.0,Feminino,Graduação,Casado,27,1,-1,-1,-1,-1,-1,0.0,376.0,0.0,390.0,698.0,636.0,376.0,0.0,390.0,698.0,636.0,456.0,0,350.0,426.0,0.0019,1,26–35,Médio,1,
150000.0,Feminino,Graduação,Solteiro,27,0,0,0,0,0,0,61162.0,50928.0,47542.0,46644.0,31595.0,24473.0,3000.0,5000.0,5065.0,5000.0,2000.0,5000.0,0,43724.0,4177.5,0.2915,0,26–35,Baixo,1,
40000.0,Feminino,Pós-graduação,Solteiro,27,0,0,0,0,0,0,30923.0,26175.0,27251.0,29397.0,19650.0,23202.0,5000.0,1522.0,10000.0,10000.0,15000.0,841.0,0,26099.67,7060.5,0.6525,0,26–35,Médio,0,
40000.0,Feminino,Pós-graduação,Solteiro,27,0,0,0,2,2,2,37005.0,38084.0,41156.0,39986.0,40465.0,36745.0,2000.0,4000.0,0.0,1000.0,0.0,0.0,1,38906.83,1166.67,0.9727,3,26–35,Alto,3,
120000.0,Feminino,Graduação,Solteiro,27,2,2,2,2,0,0,113354.0,115503.0,121861.0,117485.0,118381.0,115604.0,6200.0,10900.0,0.0,5000.0,4800.0,4505.0,1,117031.33,5234.17,0.9753,4,26–35,Alto,3,
140000.0,Feminino,Pós-graduação,Solteiro,27,0,0,0,0,0,0,14997.0,16437.0,18848.0,21209.0,25503.0,27918.0,2000.0,3000.0,3000.0,5000.0,3000.0,10000.0,0,20818.67,4333.33,0.1487,0,26–35,Baixo,1,
80000.0,Feminino,Pós-graduação,Casado,27,-1,-1,-1,-1,-2,-2,494.0,329.0,4724.0,0.0,1054.0,0.0,329.0,4750.0,0.0,1054.0,0.0,4252.0,0,1100.17,1730.83,0.0138,0,26–35,Baixo,1,
420000.0,Feminino,Pós-graduação,Solteiro,27,-1,-1,-1,-1,0,0,15629.0,5402.0,1237.0,24712.0,11912.0,12647.0,5402.0,1237.0,24712.0,0.0,2647.0,22019.0,0,11923.17,9336.17,0.0284,0,26–35,Baixo,1,
180000.0,Feminino,Ensino Médio,Solteiro,27,-1,-1,-1,-1,-1,-1,3578.0,3898.0,0.0,715.0,4079.0,0.0,3898.0,0.0,715.0,6942.0,0.0,213.0,0,2045.0,1961.33,0.0114,0,26–35,Baixo,1,
90000.0,Feminino,Graduação,Casado,27,0,0,0,0,0,0,73849.0,70549.0,49858.0,43303.0,29888.0,24973.0,2900.0,2012.0,1603.0,1208.0,1000.0,707.0,0,48736.67,1571.67,0.5415,0,26–35,Médio,0,
330000.0,Feminino,Graduação,Casado,27,-2,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,2234.0,0.0,0.0,0.0,0.0,2234.0,1000.0,0,372.33,539.0,0.0011,0,26–35,Baixo,1,
260000.0,Feminino,Graduação,Casado,27,0,0,0,0,0,0,71865.0,75459.0,77240.0,78856.0,80350.0,84040.0,5000.0,3000.0,3000.0,3000.0,5000.0,5000.0,0,77968.33,4000.0,0.2999,0,26–35,Baixo,1,
200000.0,Feminino,Graduação,Solteiro,27,-1,-1,-1,-1,-1,-1,1126.0,390.0,390.0,390.0,540.0,770.0,390.0,390.0,390.0,540.0,770.0,13993.0,0,601.0,2745.5,0.003,0,26–35,Baixo,1,
30000.0,Feminino,Graduação,Solteiro,23,0,0,0,0,2,0,19769.0,24285.0,26143.0,26929.0,19610.0,20591.0,5896.0,3002.0,2130.0,2.0,3004.0,8013.0,0,22887.83,3674.5,0.7629,1,Até 25,Médio,0,
300000.0,Feminino,Graduação,Solteiro,24,0,0,0,0,0,0,16463.0,11537.0,9265.0,7263.0,14145.0,11535.0,1500.0,1500.0,1500.0,9433.0,2000.0,3000.0,0,11701.33,3155.5,0.039,0,Até 25,Baixo,1,
130000.0,Feminino,Pós-graduação,Solteiro,24,0,0,2,0,-1,-1,16078.0,16055.0,13371.0,4405.0,1292.0,390.0,4176.0,0.0,1000.0,1292.0,390.0,2165.0,0,8598.5,1503.83,0.0661,1,Até 25,Médio,1,
30000.0,Feminino,Graduação,Solteiro,22,-1,0,-1,-1,-1,-1,2293.0,3158.0,5547.0,3312.0,3145.0,3022.0,1009.0,5572.0,3321.0,3154.0,3031.0,3339.0,0,3412.83,3237.67,0.1138,0,Até 25,Baixo,1,
30000.0,Feminino,Graduação,Solteiro,23,1,2,2,2,2,2,11174.0,11989.0,12997.0,12491.0,13374.0,13017.0,1300.0,1500.0,0.0,1090.0,0.0,2000.0,1,12507.0,981.67,0.4169,6,Até 25,Alto,3,
130000.0,Feminino,Pós-graduação,Solteiro,23,0,0,0,0,0,0,102087.0,101079.0,93977.0,94427.0,89041.0,89833.0,4500.0,4363.0,3300.0,3178.0,3178.0,3424.0,0,95074.0,3657.17,0.7313,0,Até 25,Médio,0,
190000.0,Feminino,Graduação,Solteiro,28,0,0,0,0,0,2,188370.0,188550.0,187521.0,190448.0,195492.0,190598.0,8700.0,8500.0,9270.0,14100.0,0.0,7200.0,0,190163.17,7961.67,1.0,1,26–35,Alto,2,
230000.0,Feminino,Graduação,Solteiro,23,3,2,2,-1,-1,-2,1090.0,490.0,0.0,878.0,0.0,0.0,0.0,0.0,878.0,0.0,0.0,0.0,1,409.67,146.33,0.0018,3,Até 25,Alto,1,
50000.0,Feminino,Graduação,Solteiro,24,-1,0,-1,2,2,-2,18625.0,19956.0,5177.0,2071.0,0.0,0.0,2071.0,5191.0,6.0,0.0,0.0,10450.0,0,7638.17,2953.0,0.1528,2,Até 25,Médio,1,
70000.0,Feminino,Graduação,Casado,24,0,0,0,0,0,0,8193.0,7569.0,8127.0,8838.0,8736.0,10753.0,1122.0,2127.0,2000.0,1736.0,2753.0,2177.0,0,8702.67,1985.83,0.1243,0,Até 25,Baixo,1,
50000.0,Feminino,Graduação,Casado,25,0,0,0,0,0,0,59010.0,57593.0,56203.0,54794.0,53509.0,52021.0,2039.0,2015.0,2000.0,2100.0,2000.0,2100.0,1,55521.67,2042.33,1.0,0,Até 25,Alto,0,3.0
60000.0,Feminino,Pós-graduação,Solteiro,24,0,-1,0,0,-1,-1,47386.0,4807.0,3434.0,2386.0,2837.0,3358.0,4807.0,1048.0,1000.0,2837.0,3358.0,5093.0,1,10701.33,3023.83,0.1784,0,Até 25,Baixo,1,
150000.0,Feminino,Graduação,Solteiro,25,-2,-2,-2,-2,-2,-2,36215.0,6105.0,1076.0,0.0,3113.0,0.0,6105.0,1084.0,0.0,3113.0,0.0,0.0,0,7751.5,1717.0,0.0517,0,Até 25,Baixo,1,
240000.0,Feminino,Graduação,Casado,27,0,0,0,0,0,0,240428.0,235782.0,129479.0,125584.0,128752.0,130651.0,7227.0,4486.0,3557.0,4235.0,3593.0,349.0,0,165112.67,3907.83,0.688,0,26–35,Médio,2,0.0
110000.0,Feminino,Graduação,Solteiro,25,0,0,0,0,0,0,50406.0,45099.0,46002.0,44701.0,42706.0,43513.0,1800.0,1800.0,1700.0,1500.0,1600.0,2000.0,0,45404.5,1733.33,0.4128,0,Até 25,Baixo,0,
110000.0,Feminino,Graduação,Casado,26,0,0,0,0,0,0,108001.0,90128.0,92103.0,87049.0,66820.0,65823.0,3500.0,3500.0,3000.0,2342.0,2390.0,3000.0,0,84987.33,2955.33,0.7726,0,26–35,Médio,0,
50000.0,Feminino,Graduação,Solteiro,25,0,0,0,0,0,0,47858.0,40506.0,40110.0,41070.0,40731.0,40440.0,1949.0,1685.0,2777.0,1423.0,1462.0,1463.0,0,41785.83,1793.17,0.8357,0,Até 25,Alto,0,
210000.0,Feminino,Pós-graduação,Solteiro,29,-2,-2,-2,-2,-2,-2,10692.0,-3.0,-3.0,-3.0,650.0,1850.0,0.0,0.0,0.0,653.0,1859.0,1411.0,0,2197.17,653.83,0.0105,0,26–35,Baixo,1,
160000.0,Feminino,Pós-graduação,Solteiro,28,-1,-1,-1,-1,-1,-1,3849.0,6393.0,6969.0,9044.0,2325.0,3998.0,6458.0,6980.0,9044.0,2325.0,4997.0,9947.0,0,5429.67,6625.17,0.0339,0,26–35,Baixo,1,
120000.0,Feminino,Pós-graduação,Solteiro,29,0,0,0,0,0,0,3706.0,101833.0,103108.0,100953.0,83739.0,51424.0,100000.0,5369.0,4014.0,1000.0,1000.0,1000.0,0,74127.17,18730.5,0.6177,0,26–35,Médio,0,
130000.0,Feminino,Outros,Casado,27,0,0,0,0,0,0,131041.0,133792.0,127622.0,129795.0,122416.0,124653.0,6500.0,5000.0,5000.0,5000.0,5000.0,5000.0,0,128219.83,5250.0,0.9863,0,26–35,Alto,0,
170000.0,Feminino,Graduação,Solteiro,27,0,0,0,0,0,2,168858.0,171530.0,164509.0,128279.0,139968.0,127502.0,7000.0,6500.0,8000.0,15462.0,2163.0,4300.0,0,150107.67,7237.5,0.883,1,26–35,Alto,0,
120000.0,Feminino,Pós-graduação,Solteiro,27,0,0,0,0,0,0,35238.0,35907.0,31513.0,31659.0,30069.0,8005.0,1777.0,2254.0,1400.0,800.0,400.0,6262.0,0,28731.83,2148.83,0.2394,0,26–35,Baixo,1,
170000.0,Feminino,Pós-graduação,Solteiro,27,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,26–35,Médio,1,
290000.0,Feminino,Graduação,Solteiro,27,0,0,0,0,0,0,240506.0,235475.0,240584.0,212024.0,216379.0,209440.0,8601.0,9300.0,8000.0,7612.0,8015.0,7008.0,0,225734.67,8089.33,0.7784,0,26–35,Médio,2,0.0
70000.0,Feminino,Pós-graduação,Solteiro,27,-1,-1,-1,-1,-1,-1,157.0,157.0,157.0,157.0,157.0,307.0,157.0,157.0,157.0,157.0,307.0,507.0,0,182.0,240.33,0.0026,0,26–35,Baixo,1,
140000.0,Feminino,Graduação,Solteiro,27,0,0,0,0,0,0,136276.0,139504.0,140262.0,138958.0,136898.0,141634.0,7000.0,6000.0,7000.0,5000.0,10700.0,4600.0,0,138922.0,6716.67,0.9923,0,26–35,Alto,0,
180000.0,Feminino,Pós-graduação,Solteiro,27,1,2,2,2,0,0,5892.0,4824.0,3784.0,3089.0,2715.0,1821.0,0.0,3089.0,0.0,1521.0,0.0,347.0,1,3687.5,826.17,0.0205,4,26–35,Alto,3,
200000.0,Feminino,Pós-graduação,Solteiro,27,-1,-1,-2,-1,-1,-2,1171.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,442.0,0,308.5,187.0,0.0015,0,26–35,Baixo,1,
90000.0,Feminino,Graduação,Solteiro,27,0,0,2,0,0,0,97973.0,100442.0,89242.0,82784.0,53609.0,49048.0,12500.0,2.0,5085.0,5000.0,3000.0,1004.0,1,78849.67,4431.83,0.8761,1,26–35,Alto,0,
80000.0,Feminino,Graduação,Solteiro,27,0,0,0,-1,-1,-1,52934.0,54217.0,52394.0,2131.0,744.0,758.0,3000.0,1064.0,2500.0,1000.0,1000.0,1000.0,0,27196.33,1594.0,0.34,0,26–35,Baixo,0,
130000.0,Feminino,Pós-graduação,Casado,27,-1,-1,-1,-1,-1,-1,3363.0,8305.0,15253.0,7338.0,3666.0,7856.0,8319.0,15253.0,7338.0,3669.0,7856.0,7836.0,0,7630.17,8378.5,0.0587,0,26–35,Baixo,1,
20000.0,Feminino,Graduação,Casado,27,-1,-1,2,0,0,0,191.0,20391.0,19292.0,19545.0,18945.0,19494.0,20200.0,0.0,1310.0,678.0,854.0,767.0,0,16309.67,3968.17,0.8155,1,26–35,Alto,0,
200000.0,Feminino,Pós-graduação,Solteiro,27,-2,-2,-2,-2,-2,-2,4257.0,3690.0,4460.0,3190.0,5238.0,950.0,3690.0,4460.0,3190.0,5238.0,950.0,250.0,1,3630.83,2963.0,0.0182,0,26–35,Baixo,1,
200000.0,Feminino,Graduação,Solteiro,27,-1,-1,-1,0,-1,-1,13285.0,2150.0,14122.0,27413.0,35377.0,29922.0,2155.0,14122.0,23007.0,7212.0,29922.0,37790.0,0,20378.17,19034.67,0.1019,0,26–35,Baixo,1,
120000.0,Feminino,Graduação,Solteiro,27,1,-2,-1,-1,-2,-2,0.0,0.0,2382.0,0.0,0.0,0.0,0.0,2382.0,0.0,0.0,0.0,0.0,1,397.0,397.0,0.0033,1,26–35,Médio,1,
60000.0,Feminino,Ensino Médio,Casado,28,0,-1,-1,-1,-1,0,7207.0,12625.0,6244.0,13615.0,25475.0,26237.0,12625.0,6244.0,13615.0,25478.0,5000.0,5000.0,0,15233.83,11327.0,0.2539,0,26–35,Baixo,0,
340000.0,Feminino,Ensino Médio,Solteiro,28,0,0,0,0,0,0,1830.0,4777.0,7681.0,12519.0,15299.0,15905.0,3000.0,3000.0,5000.0,3000.0,1000.0,10000.0,0,9668.5,4166.67,0.0284,0,26–35,Baixo,1,
150000.0,Feminino,Pós-graduação,Solteiro,28,-1,2,-1,2,0,-1,1040.0,148.0,9173.0,296.0,148.0,446.0,0.0,9173.0,0.0,0.0,446.0,0.0,1,1875.17,1603.17,0.0125,2,26–35,Médio,1,2.0
160000.0,Feminino,Ensino Médio,Solteiro,28,-1,-1,-1,-1,-1,-1,408.0,99.0,99.0,398.0,99.0,569.0,99.0,99.0,398.0,99.0,569.0,751.0,0,278.67,335.83,0.0017,0,26–35,Baixo,1,2.0
200000.0,Feminino,Pós-graduação,Solteiro,28,0,0,0,0,0,0,52935.0,51971.0,51341.0,49090.0,50009.0,51076.0,2500.0,2200.0,2500.0,3500.0,3000.0,3000.0,0,51070.33,2783.33,0.2554,0,26–35,Baixo,1,
50000.0,Feminino,Ensino Médio,Casado,28,0,0,2,2,0,0,43165.0,49091.0,50453.0,49037.0,28589.0,29392.0,6987.0,2433.0,0.0,1145.0,3167.0,0.0,1,41621.17,2288.67,0.8324,2,26–35,Alto,0,
170000.0,Feminino,Pós-graduação,Solteiro,27,-2,-2,-2,-2,-2,-2,106.0,18719.0,30000.0,0.0,0.0,1532.0,18719.0,30000.0,0.0,0.0,1532.0,0.0,1,8392.83,8375.17,0.0494,0,26–35,Baixo,1,
280000.0,Feminino,Graduação,Casado,27,0,0,2,2,2,2,109392.0,128447.0,131053.0,132418.0,134038.0,136939.0,21000.0,6150.0,5000.0,5300.0,5200.0,5250.0,0,128714.5,7983.33,0.4597,4,26–35,Alto,3,
270000.0,Feminino,Pós-graduação,Solteiro,26,0,0,0,0,0,0,209164.0,201798.0,186008.0,173810.0,159418.0,139200.0,6429.0,5959.0,6863.0,3762.0,3907.0,4207.0,0,178233.0,5187.83,0.6601,0,26–35,Médio,2,0.0
120000.0,Feminino,Graduação,Solteiro,27,-1,-1,-1,2,-1,-1,1184.0,1066.0,5079.0,2528.0,4007.0,7457.0,1066.0,5079.0,0.0,4007.0,7457.0,2819.0,0,3553.5,3404.67,0.0296,1,26–35,Médio,1,
280000.0,Feminino,Pós-graduação,Solteiro,27,-1,-1,-1,-1,-1,-1,6585.0,4308.0,0.0,1265.0,1627.0,204.0,4308.0,0.0,1265.0,1638.0,204.0,3908.0,0,2331.5,1887.17,0.0083,0,26–35,Baixo,1,2.0
50000.0,Feminino,Pós-graduação,Solteiro,27,0,0,0,0,0,0,30951.0,28622.0,11656.0,5435.0,6337.0,7227.0,1600.0,1542.0,1100.0,1000.0,1000.0,284.0,0,15038.0,1087.67,0.3008,0,26–35,Baixo,0,2.0
200000.0,Feminino,Pós-graduação,Solteiro,28,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,0,0.0,85.0,0.0,0,26–35,Baixo,1,
50000.0,Feminino,Graduação,Casado,27,0,0,0,0,0,0,47254.0,43583.0,35245.0,27520.0,25928.0,26470.0,1720.0,3100.0,1723.0,1100.0,1111.0,1200.0,1,34333.33,1659.0,0.6867,0,26–35,Médio,0,
150000.0,Feminino,Pós-graduação,Solteiro,28,0,-1,-1,0,0,0,6121.0,4391.0,6269.0,8992.0,4314.0,11131.0,4391.0,6269.0,8914.0,4300.0,11100.0,52900.0,0,6869.67,14645.67,0.0458,0,26–35,Baixo,1,
